Company,Parent,Volume,Date
TD,Origin,1846400,11/26/2007
TD,Origin,3033400,11/27/2007
TD,Origin,4943200,11/28/2007
TD,Origin,4971000,11/29/2007
TD,Origin,4908200,11/30/2007
TD,Origin,2668600,12/3/2007
TD,Origin,2411000,12/4/2007
TD,Origin,2146200,12/5/2007
TD,Origin,2880800,12/6/2007
TD,Origin,1592000,12/7/2007
TD,Origin,1516800,12/10/2007
TD,Origin,2449200,12/11/2007
TD,Origin,3950200,12/12/2007
TD,Origin,6080600,12/13/2007
TD,Origin,1698400,12/14/2007
TD,Origin,1689000,12/17/2007
TD,Origin,1777000,12/18/2007
TD,Origin,2101400,12/19/2007
TD,Origin,2638000,12/20/2007
TD,Origin,2316600,12/21/2007
TD,Origin,604800,12/24/2007
TD,Origin,530400,12/26/2007
TD,Origin,3954600,12/27/2007
TD,Origin,829200,12/28/2007
TD,Origin,635800,12/31/2007
TD,Origin,1784600,1/2/2008
TD,Origin,1763600,1/3/2008
TD,Origin,2030800,1/4/2008
TD,Origin,9169600,1/7/2008
TD,Origin,5282200,1/8/2008
TD,Origin,3418000,1/9/2008
TD,Origin,2646600,1/10/2008
TD,Origin,2313600,1/11/2008
TD,Origin,1667000,1/14/2008
TD,Origin,3002200,1/15/2008
TD,Origin,2648000,1/16/2008
TD,Origin,3313000,1/17/2008
TD,Origin,2967000,1/18/2008
TD,Origin,4866600,1/22/2008
TD,Origin,4752200,1/23/2008
TD,Origin,2709600,1/24/2008
TD,Origin,4492600,1/25/2008
TD,Origin,5086800,1/28/2008
TD,Origin,2895200,1/29/2008
TD,Origin,4128400,1/30/2008
TD,Origin,5083200,1/31/2008
TD,Origin,4095400,2/1/2008
TD,Origin,3629400,2/4/2008
TD,Origin,7612000,2/5/2008
TD,Origin,2766200,2/6/2008
TD,Origin,2623800,2/7/2008
TD,Origin,2368000,2/8/2008
TD,Origin,1758200,2/11/2008
TD,Origin,4079800,2/12/2008
TD,Origin,2907800,2/13/2008
TD,Origin,1570200,2/14/2008
TD,Origin,1887400,2/15/2008
TD,Origin,2624000,2/19/2008
TD,Origin,3376600,2/20/2008
TD,Origin,2147600,2/21/2008
TD,Origin,2297200,2/22/2008
TD,Origin,2623200,2/25/2008
TD,Origin,4691200,2/26/2008
TD,Origin,2269800,2/27/2008
TD,Origin,3641600,2/28/2008
TD,Origin,3107800,2/29/2008
TD,Origin,3558400,3/3/2008
TD,Origin,4233000,3/4/2008
TD,Origin,3259800,3/5/2008
TD,Origin,3744400,3/6/2008
TD,Origin,4906800,3/7/2008
TD,Origin,3718200,3/10/2008
TD,Origin,4025200,3/11/2008
TD,Origin,4161400,3/12/2008
TD,Origin,4296400,3/13/2008
TD,Origin,8250600,3/14/2008
TD,Origin,9315000,3/17/2008
TD,Origin,5356600,3/18/2008
TD,Origin,6803400,3/19/2008
TD,Origin,7116000,3/20/2008
TD,Origin,4911800,3/24/2008
TD,Origin,4691400,3/25/2008
TD,Origin,4638800,3/26/2008
TD,Origin,5941800,3/27/2008
TD,Origin,15646200,3/28/2008
TD,Origin,7364800,3/31/2008
TD,Origin,8838400,4/1/2008
TD,Origin,3437600,4/2/2008
TD,Origin,3510600,4/3/2008
TD,Origin,2100400,4/4/2008
TD,Origin,2335600,4/7/2008
TD,Origin,2109600,4/8/2008
TD,Origin,2359200,4/9/2008
TD,Origin,2395000,4/10/2008
TD,Origin,1884000,4/11/2008
TD,Origin,3324200,4/14/2008
TD,Origin,4329200,4/15/2008
TD,Origin,2688600,4/16/2008
TD,Origin,1688400,4/17/2008
TD,Origin,2720800,4/18/2008
TD,Origin,2825600,4/21/2008
TD,Origin,1929000,4/22/2008
TD,Origin,2051000,4/23/2008
TD,Origin,2761800,4/24/2008
TD,Origin,2973200,4/25/2008
TD,Origin,2500400,4/28/2008
TD,Origin,1445400,4/29/2008
TD,Origin,2576000,4/30/2008
TD,Origin,1887800,5/1/2008
TD,Origin,2191200,5/2/2008
TD,Origin,2754400,5/5/2008
TD,Origin,1419200,5/6/2008
TD,Origin,1418800,5/7/2008
TD,Origin,1188000,5/8/2008
TD,Origin,1426400,5/9/2008
TD,Origin,875600,5/12/2008
TD,Origin,895800,5/13/2008
TD,Origin,910200,5/14/2008
TD,Origin,1167400,5/15/2008
TD,Origin,1579600,5/16/2008
TD,Origin,774000,5/19/2008
TD,Origin,1527000,5/20/2008
TD,Origin,1844400,5/21/2008
TD,Origin,2049600,5/22/2008
TD,Origin,1359400,5/23/2008
TD,Origin,1371000,5/27/2008
TD,Origin,4146200,5/28/2008
TD,Origin,1966400,5/29/2008
TD,Origin,2810400,5/30/2008
TD,Origin,3543200,6/2/2008
TD,Origin,2205200,6/3/2008
TD,Origin,1757400,6/4/2008
TD,Origin,1283000,6/5/2008
TD,Origin,1937400,6/6/2008
TD,Origin,1817800,6/9/2008
TD,Origin,1946400,6/10/2008
TD,Origin,1834000,6/11/2008
TD,Origin,1851400,6/12/2008
TD,Origin,1283600,6/13/2008
TD,Origin,1680400,6/16/2008
TD,Origin,1736000,6/17/2008
TD,Origin,1416600,6/18/2008
TD,Origin,1951000,6/19/2008
TD,Origin,2219600,6/20/2008
TD,Origin,1342600,6/23/2008
TD,Origin,2254800,6/24/2008
TD,Origin,1490800,6/25/2008
TD,Origin,1561600,6/26/2008
TD,Origin,2604000,6/27/2008
TD,Origin,1909200,6/30/2008
TD,Origin,1317200,7/1/2008
TD,Origin,1873200,7/2/2008
TD,Origin,1442000,7/3/2008
TD,Origin,1936200,7/7/2008
TD,Origin,2874600,7/8/2008
TD,Origin,1851800,7/9/2008
TD,Origin,3092200,7/10/2008
TD,Origin,3430400,7/11/2008
TD,Origin,4047800,7/14/2008
TD,Origin,7556200,7/15/2008
TD,Origin,3733000,7/16/2008
TD,Origin,3020600,7/17/2008
TD,Origin,1934600,7/18/2008
TD,Origin,3109200,7/21/2008
TD,Origin,2673400,7/22/2008
TD,Origin,2934200,7/23/2008
TD,Origin,2195600,7/24/2008
TD,Origin,1698600,7/25/2008
TD,Origin,1125800,7/28/2008
TD,Origin,1369200,7/29/2008
TD,Origin,1730600,7/30/2008
TD,Origin,1521400,7/31/2008
TD,Origin,1413600,8/1/2008
TD,Origin,770600,8/4/2008
TD,Origin,1297200,8/5/2008
TD,Origin,1006200,8/6/2008
TD,Origin,1187000,8/7/2008
TD,Origin,1933000,8/8/2008
TD,Origin,1427200,8/11/2008
TD,Origin,1637200,8/12/2008
TD,Origin,1306400,8/13/2008
TD,Origin,1253000,8/14/2008
TD,Origin,899200,8/15/2008
TD,Origin,782800,8/18/2008
TD,Origin,1708800,8/19/2008
TD,Origin,1563600,8/20/2008
TD,Origin,1338600,8/21/2008
TD,Origin,1043400,8/22/2008
TD,Origin,1050800,8/25/2008
TD,Origin,1082000,8/26/2008
TD,Origin,1105600,8/27/2008
TD,Origin,1776400,8/28/2008
TD,Origin,1243200,8/29/2008
TD,Origin,1641600,9/2/2008
TD,Origin,2433200,9/3/2008
TD,Origin,2247400,9/4/2008
TD,Origin,1911000,9/5/2008
TD,Origin,2742600,9/8/2008
TD,Origin,3737400,9/9/2008
TD,Origin,2533400,9/10/2008
TD,Origin,3035600,9/11/2008
TD,Origin,3888400,9/12/2008
TD,Origin,3100600,9/15/2008
TD,Origin,3600000,9/16/2008
TD,Origin,4372800,9/17/2008
TD,Origin,5230000,9/18/2008
TD,Origin,4549800,9/19/2008
TD,Origin,1385400,9/22/2008
TD,Origin,1390200,9/23/2008
TD,Origin,666000,9/24/2008
TD,Origin,1927200,9/25/2008
TD,Origin,1370600,9/26/2008
TD,Origin,1220000,9/29/2008
TD,Origin,798400,9/30/2008
TD,Origin,871000,10/1/2008
TD,Origin,1317200,10/2/2008
TD,Origin,1185600,10/3/2008
TD,Origin,1613400,10/6/2008
TD,Origin,1054000,10/7/2008
TD,Origin,2067600,10/8/2008
TD,Origin,4110400,10/9/2008
TD,Origin,5405600,10/10/2008
TD,Origin,448200,10/13/2008
TD,Origin,5315400,10/14/2008
TD,Origin,3157800,10/15/2008
TD,Origin,3750600,10/16/2008
TD,Origin,3955000,10/17/2008
TD,Origin,5061800,10/20/2008
TD,Origin,2745600,10/21/2008
TD,Origin,2970800,10/22/2008
TD,Origin,4042800,10/23/2008
TD,Origin,3889600,10/24/2008
TD,Origin,2941000,10/27/2008
TD,Origin,4003200,10/28/2008
TD,Origin,3510400,10/29/2008
TD,Origin,2673000,10/30/2008
TD,Origin,3958400,10/31/2008
TD,Origin,2492400,11/3/2008
TD,Origin,2298800,11/4/2008
TD,Origin,2143000,11/5/2008
TD,Origin,3165200,11/6/2008
TD,Origin,1730600,11/7/2008
TD,Origin,1720000,11/10/2008
TD,Origin,2186200,11/11/2008
TD,Origin,2301600,11/12/2008
TD,Origin,4481600,11/13/2008
TD,Origin,2661000,11/14/2008
TD,Origin,2916400,11/17/2008
TD,Origin,3909400,11/18/2008
TD,Origin,4657800,11/19/2008
TD,Origin,8637400,11/20/2008
TD,Origin,9829000,11/21/2008
TD,Origin,5449400,11/24/2008
TD,Origin,6006800,11/25/2008
TD,Origin,3348400,11/26/2008
TD,Origin,1383800,11/28/2008
TD,Origin,4025200,12/1/2008
TD,Origin,4562200,12/2/2008
TD,Origin,3679000,12/3/2008
TD,Origin,4299800,12/4/2008
TD,Origin,4331400,12/5/2008
TD,Origin,4470800,12/8/2008
TD,Origin,4279000,12/9/2008
TD,Origin,2894400,12/10/2008
TD,Origin,2908200,12/11/2008
TD,Origin,3088800,12/12/2008
TD,Origin,2210200,12/15/2008
TD,Origin,4084600,12/16/2008
TD,Origin,2875200,12/17/2008
TD,Origin,3705000,12/18/2008
TD,Origin,3237000,12/19/2008
TD,Origin,2326600,12/22/2008
TD,Origin,2578200,12/23/2008
TD,Origin,721600,12/24/2008
TD,Origin,754400,12/26/2008
TD,Origin,2420000,12/29/2008
TD,Origin,2640600,12/30/2008
TD,Origin,2745400,12/31/2008
TD,Origin,1697800,1/2/2009
TD,Origin,3446000,1/5/2009
TD,Origin,2908800,1/6/2009
TD,Origin,1855600,1/7/2009
TD,Origin,3044200,1/8/2009
TD,Origin,2739600,1/9/2009
TD,Origin,2578600,1/12/2009
TD,Origin,4135600,1/13/2009
TD,Origin,3806400,1/14/2009
TD,Origin,3966000,1/15/2009
TD,Origin,5451400,1/16/2009
TD,Origin,5034600,1/20/2009
TD,Origin,4591200,1/21/2009
TD,Origin,5086000,1/22/2009
TD,Origin,6006600,1/23/2009
TD,Origin,4160200,1/26/2009
TD,Origin,3276200,1/27/2009
TD,Origin,5582200,1/28/2009
TD,Origin,3163400,1/29/2009
TD,Origin,5189200,1/30/2009
TD,Origin,3348000,2/2/2009
TD,Origin,2768200,2/3/2009
TD,Origin,3735600,2/4/2009
TD,Origin,3694600,2/5/2009
TD,Origin,4143200,2/6/2009
TD,Origin,3464200,2/9/2009
TD,Origin,5352400,2/10/2009
TD,Origin,5523000,2/11/2009
TD,Origin,6466800,2/12/2009
TD,Origin,3236000,2/13/2009
TD,Origin,4190600,2/17/2009
TD,Origin,4227600,2/18/2009
TD,Origin,3970600,2/19/2009
TD,Origin,6737800,2/20/2009
TD,Origin,6188600,2/23/2009
TD,Origin,5065800,2/24/2009
TD,Origin,10410600,2/25/2009
TD,Origin,6592000,2/26/2009
TD,Origin,7085000,2/27/2009
TD,Origin,6387200,3/2/2009
TD,Origin,6027200,3/3/2009
TD,Origin,5283800,3/4/2009
TD,Origin,5659400,3/5/2009
TD,Origin,6073000,3/6/2009
TD,Origin,8284600,3/9/2009
TD,Origin,7881800,3/10/2009
TD,Origin,8858000,3/11/2009
TD,Origin,7280200,3/12/2009
TD,Origin,6769800,3/13/2009
TD,Origin,7831400,3/16/2009
TD,Origin,6910600,3/17/2009
TD,Origin,8708600,3/18/2009
TD,Origin,5800600,3/19/2009
TD,Origin,4606800,3/20/2009
TD,Origin,6051400,3/23/2009
TD,Origin,5578400,3/24/2009
TD,Origin,6545400,3/25/2009
TD,Origin,5648600,3/26/2009
TD,Origin,3867600,3/27/2009
TD,Origin,4460600,3/30/2009
TD,Origin,4818000,3/31/2009
TD,Origin,4188600,4/1/2009
TD,Origin,4002400,4/2/2009
TD,Origin,4195600,4/3/2009
TD,Origin,3213400,4/6/2009
TD,Origin,2871600,4/7/2009
TD,Origin,2635400,4/8/2009
TD,Origin,3862200,4/9/2009
TD,Origin,3515000,4/13/2009
TD,Origin,5335200,4/14/2009
TD,Origin,3446000,4/15/2009
TD,Origin,3919200,4/16/2009
TD,Origin,2919600,4/17/2009
TD,Origin,3096600,4/20/2009
TD,Origin,4439200,4/21/2009
TD,Origin,3628600,4/22/2009
TD,Origin,3540400,4/23/2009
TD,Origin,3954800,4/24/2009
TD,Origin,2768000,4/27/2009
TD,Origin,2953600,4/28/2009
TD,Origin,2607800,4/29/2009
TD,Origin,3546200,4/30/2009
TD,Origin,2850600,5/1/2009
TD,Origin,3600400,5/4/2009
TD,Origin,3320000,5/5/2009
TD,Origin,3291600,5/6/2009
TD,Origin,4131200,5/7/2009
TD,Origin,3711600,5/8/2009
TD,Origin,2351400,5/11/2009
TD,Origin,2859800,5/12/2009
TD,Origin,4448000,5/13/2009
TD,Origin,3852000,5/14/2009
TD,Origin,2598400,5/15/2009
TD,Origin,1959200,5/18/2009
TD,Origin,4093400,5/19/2009
TD,Origin,4039000,5/20/2009
TD,Origin,2828400,5/21/2009
TD,Origin,2297400,5/22/2009
TD,Origin,5573400,5/26/2009
TD,Origin,4989200,5/27/2009
TD,Origin,4826400,5/28/2009
TD,Origin,5773000,5/29/2009
TD,Origin,5770800,6/1/2009
TD,Origin,4410600,6/2/2009
TD,Origin,4464800,6/3/2009
TD,Origin,3766000,6/4/2009
TD,Origin,3986800,6/5/2009
TD,Origin,2809600,6/8/2009
TD,Origin,4262400,6/9/2009
TD,Origin,4208600,6/10/2009
TD,Origin,3376400,6/11/2009
TD,Origin,2015000,6/12/2009
TD,Origin,3283000,6/15/2009
TD,Origin,2059400,6/16/2009
TD,Origin,2868400,6/17/2009
TD,Origin,1875200,6/18/2009
TD,Origin,2185400,6/19/2009
TD,Origin,2829800,6/22/2009
TD,Origin,3294000,6/23/2009
TD,Origin,2422200,6/24/2009
TD,Origin,2543200,6/25/2009
TD,Origin,3523600,6/26/2009
TD,Origin,2552800,6/29/2009
TD,Origin,3145800,6/30/2009
TD,Origin,1097000,7/1/2009
TD,Origin,1730400,7/2/2009
TD,Origin,2416600,7/6/2009
TD,Origin,2750600,7/7/2009
TD,Origin,4443400,7/8/2009
TD,Origin,2681800,7/9/2009
TD,Origin,1774600,7/10/2009
TD,Origin,2067400,7/13/2009
TD,Origin,3023400,7/14/2009
TD,Origin,2595800,7/15/2009
TD,Origin,1927800,7/16/2009
TD,Origin,1710600,7/17/2009
TD,Origin,2021000,7/20/2009
TD,Origin,2862200,7/21/2009
TD,Origin,3407000,7/22/2009
TD,Origin,2458000,7/23/2009
TD,Origin,2457600,7/24/2009
TD,Origin,2287000,7/27/2009
TD,Origin,2643000,7/28/2009
TD,Origin,2309800,7/29/2009
TD,Origin,1670400,7/30/2009
TD,Origin,2034800,7/31/2009
TD,Origin,1564000,8/3/2009
TD,Origin,1820600,8/4/2009
TD,Origin,2255800,8/5/2009
TD,Origin,3890600,8/6/2009
TD,Origin,2711000,8/7/2009
TD,Origin,1517800,8/10/2009
TD,Origin,2201000,8/11/2009
TD,Origin,1925400,8/12/2009
TD,Origin,1692600,8/13/2009
TD,Origin,1858400,8/14/2009
TD,Origin,1637400,8/17/2009
TD,Origin,1961400,8/18/2009
TD,Origin,2183600,8/19/2009
TD,Origin,1511200,8/20/2009
TD,Origin,2050600,8/21/2009
TD,Origin,2230200,8/24/2009
TD,Origin,1854200,8/25/2009
TD,Origin,2624600,8/26/2009
TD,Origin,4071000,8/27/2009
TD,Origin,2304000,8/28/2009
TD,Origin,3242800,8/31/2009
TD,Origin,4463400,9/1/2009
TD,Origin,3145000,9/2/2009
TD,Origin,2537800,9/3/2009
TD,Origin,2804800,9/4/2009
TD,Origin,3130000,9/8/2009
TD,Origin,3311000,9/9/2009
TD,Origin,2088600,9/10/2009
TD,Origin,2294400,9/11/2009
TD,Origin,1958200,9/14/2009
TD,Origin,2551400,9/15/2009
TD,Origin,2413800,9/16/2009
TD,Origin,4051600,9/17/2009
TD,Origin,2181000,9/18/2009
TD,Origin,2009200,9/21/2009
TD,Origin,2408200,9/22/2009
TD,Origin,4029200,9/23/2009
TD,Origin,2279600,9/24/2009
TD,Origin,1657200,9/25/2009
TD,Origin,1069200,9/28/2009
TD,Origin,1726600,9/29/2009
TD,Origin,2212600,9/30/2009
TD,Origin,2612400,10/1/2009
TD,Origin,2662600,10/2/2009
TD,Origin,1949400,10/5/2009
TD,Origin,2233600,10/6/2009
TD,Origin,1520400,10/7/2009
TD,Origin,1401400,10/8/2009
TD,Origin,1148600,10/9/2009
TD,Origin,465000,10/12/2009
TD,Origin,1800400,10/13/2009
TD,Origin,1714200,10/14/2009
TD,Origin,1308600,10/15/2009
TD,Origin,1444600,10/16/2009
TD,Origin,1251200,10/19/2009
TD,Origin,1716200,10/20/2009
TD,Origin,3086600,10/21/2009
TD,Origin,2083000,10/22/2009
TD,Origin,1491600,10/23/2009
TD,Origin,2089200,10/26/2009
TD,Origin,2869400,10/27/2009
TD,Origin,2643400,10/28/2009
TD,Origin,1998200,10/29/2009
TD,Origin,3500800,10/30/2009
TD,Origin,2993800,11/2/2009
TD,Origin,2301000,11/3/2009
TD,Origin,2151800,11/4/2009
TD,Origin,1466600,11/5/2009
TD,Origin,1160800,11/6/2009
TD,Origin,1411200,11/9/2009
TD,Origin,1466800,11/10/2009
TD,Origin,1657400,11/11/2009
TD,Origin,2468400,11/12/2009
TD,Origin,1630400,11/13/2009
TD,Origin,1495000,11/16/2009
TD,Origin,1270600,11/17/2009
TD,Origin,1217400,11/18/2009
TD,Origin,1385200,11/19/2009
TD,Origin,1101800,11/20/2009
TD,Origin,1481400,11/23/2009
TD,Origin,2001000,11/24/2009
TD,Origin,1484400,11/25/2009
TD,Origin,891200,11/27/2009
TD,Origin,1806000,11/30/2009
TD,Origin,1645600,12/1/2009
TD,Origin,1558200,12/2/2009
TD,Origin,1952600,12/3/2009
TD,Origin,2394000,12/4/2009
TD,Origin,1548600,12/7/2009
TD,Origin,1501200,12/8/2009
TD,Origin,2303600,12/9/2009
TD,Origin,1105400,12/10/2009
TD,Origin,979800,12/11/2009
TD,Origin,1009000,12/14/2009
TD,Origin,1132800,12/15/2009
TD,Origin,1765000,12/16/2009
TD,Origin,1363800,12/17/2009
TD,Origin,1294200,12/18/2009
TD,Origin,816000,12/21/2009
TD,Origin,1324200,12/22/2009
TD,Origin,916000,12/23/2009
TD,Origin,427400,12/24/2009
TD,Origin,674400,12/28/2009
TD,Origin,961000,12/29/2009
TD,Origin,609400,12/30/2009
TD,Origin,1077400,12/31/2009
TD,Origin,1412800,1/4/2010
TD,Origin,1144800,1/5/2010
TD,Origin,824400,1/6/2010
TD,Origin,1829800,1/7/2010
TD,Origin,1285800,1/8/2010
TD,Origin,1089800,1/11/2010
TD,Origin,1113000,1/12/2010
TD,Origin,1136800,1/13/2010
TD,Origin,716800,1/14/2010
TD,Origin,1348400,1/15/2010
TD,Origin,1478000,1/19/2010
TD,Origin,1163800,1/20/2010
TD,Origin,2192600,1/21/2010
TD,Origin,2602200,1/22/2010
TD,Origin,1904800,1/25/2010
TD,Origin,1648000,1/26/2010
TD,Origin,1798800,1/27/2010
TD,Origin,2245000,1/28/2010
TD,Origin,1999200,1/29/2010
TD,Origin,1808800,2/1/2010
TD,Origin,2110000,2/2/2010
TD,Origin,1716800,2/3/2010
TD,Origin,2611800,2/4/2010
TD,Origin,2875000,2/5/2010
TD,Origin,1730400,2/8/2010
TD,Origin,2582000,2/9/2010
TD,Origin,1955600,2/10/2010
TD,Origin,2499200,2/11/2010
TD,Origin,1731000,2/12/2010
TD,Origin,1438000,2/16/2010
TD,Origin,1183200,2/17/2010
TD,Origin,1359400,2/18/2010
TD,Origin,1983200,2/19/2010
TD,Origin,1168000,2/22/2010
TD,Origin,2019400,2/23/2010
TD,Origin,1506400,2/24/2010
TD,Origin,1794000,2/25/2010
TD,Origin,1629000,2/26/2010
TD,Origin,1472800,3/1/2010
TD,Origin,1954600,3/2/2010
TD,Origin,1667600,3/3/2010
TD,Origin,2183800,3/4/2010
TD,Origin,2464800,3/5/2010
TD,Origin,1707400,3/8/2010
TD,Origin,1704400,3/9/2010
TD,Origin,1413800,3/10/2010
TD,Origin,1572200,3/11/2010
TD,Origin,1795400,3/12/2010
TD,Origin,1735800,3/15/2010
TD,Origin,3914000,3/16/2010
TD,Origin,2268400,3/17/2010
TD,Origin,1884400,3/18/2010
TD,Origin,2076000,3/19/2010
TD,Origin,1980800,3/22/2010
TD,Origin,2578400,3/23/2010
TD,Origin,1677600,3/24/2010
TD,Origin,2696400,3/25/2010
TD,Origin,3040000,3/26/2010
TD,Origin,3487800,3/29/2010
TD,Origin,2049800,3/30/2010
TD,Origin,2197800,3/31/2010
TD,Origin,2047600,4/1/2010
TD,Origin,1679600,4/5/2010
TD,Origin,1779000,4/6/2010
TD,Origin,1605000,4/7/2010
TD,Origin,1333800,4/8/2010
TD,Origin,1152000,4/9/2010
TD,Origin,778200,4/12/2010
TD,Origin,1299200,4/13/2010
TD,Origin,2362400,4/14/2010
TD,Origin,1925000,4/15/2010
TD,Origin,2627000,4/16/2010
TD,Origin,1866000,4/19/2010
TD,Origin,2155800,4/20/2010
TD,Origin,1782800,4/21/2010
TD,Origin,1735600,4/22/2010
TD,Origin,1399800,4/23/2010
TD,Origin,1382000,4/26/2010
TD,Origin,2287800,4/27/2010
TD,Origin,2264800,4/28/2010
TD,Origin,1815000,4/29/2010
TD,Origin,1654600,4/30/2010
TD,Origin,1125200,5/3/2010
TD,Origin,1921400,5/4/2010
TD,Origin,2031000,5/5/2010
TD,Origin,4845800,5/6/2010
TD,Origin,5620800,5/7/2010
TD,Origin,2628000,5/10/2010
TD,Origin,2569800,5/11/2010
TD,Origin,2107000,5/12/2010
TD,Origin,2163000,5/13/2010
TD,Origin,2003000,5/14/2010
TD,Origin,2476800,5/17/2010
TD,Origin,2284600,5/18/2010
TD,Origin,3264000,5/19/2010
TD,Origin,5758400,5/20/2010
TD,Origin,4888600,5/21/2010
TD,Origin,1718400,5/24/2010
TD,Origin,3972600,5/25/2010
TD,Origin,3745800,5/26/2010
TD,Origin,2743600,5/27/2010
TD,Origin,2569600,5/28/2010
TD,Origin,2818000,6/1/2010
TD,Origin,2422000,6/2/2010
TD,Origin,2519800,6/3/2010
TD,Origin,2596200,6/4/2010
TD,Origin,2853000,6/7/2010
TD,Origin,3082800,6/8/2010
TD,Origin,2147800,6/9/2010
TD,Origin,1786200,6/10/2010
TD,Origin,1852800,6/11/2010
TD,Origin,2324200,6/14/2010
TD,Origin,2587000,6/15/2010
TD,Origin,2024200,6/16/2010
TD,Origin,1521000,6/17/2010
TD,Origin,1312600,6/18/2010
TD,Origin,1502200,6/21/2010
TD,Origin,1813200,6/22/2010
TD,Origin,2873800,6/23/2010
TD,Origin,2122000,6/24/2010
TD,Origin,1967200,6/25/2010
TD,Origin,1658600,6/28/2010
TD,Origin,3993400,6/29/2010
TD,Origin,3198200,6/30/2010
TD,Origin,1557800,7/1/2010
TD,Origin,2407200,7/2/2010
TD,Origin,3032600,7/6/2010
TD,Origin,2645800,7/7/2010
TD,Origin,2423600,7/8/2010
TD,Origin,1835600,7/9/2010
TD,Origin,1726400,7/12/2010
TD,Origin,1906800,7/13/2010
TD,Origin,1867200,7/14/2010
TD,Origin,1802400,7/15/2010
TD,Origin,2385800,7/16/2010
TD,Origin,1851600,7/19/2010
TD,Origin,1632400,7/20/2010
TD,Origin,1865000,7/21/2010
TD,Origin,1273200,7/22/2010
TD,Origin,1454000,7/23/2010
TD,Origin,1319600,7/26/2010
TD,Origin,1685200,7/27/2010
TD,Origin,1681800,7/28/2010
TD,Origin,1600000,7/29/2010
TD,Origin,1411000,7/30/2010
TD,Origin,987400,8/2/2010
TD,Origin,1652800,8/3/2010
TD,Origin,1439400,8/4/2010
TD,Origin,1240800,8/5/2010
TD,Origin,1597000,8/6/2010
TD,Origin,831000,8/9/2010
TD,Origin,1235800,8/10/2010
TD,Origin,1455400,8/11/2010
TD,Origin,1394200,8/12/2010
TD,Origin,1604000,8/13/2010
TD,Origin,1000000,8/16/2010
TD,Origin,1073600,8/17/2010
TD,Origin,1376000,8/18/2010
TD,Origin,1601000,8/19/2010
TD,Origin,1319400,8/20/2010
TD,Origin,1218800,8/23/2010
TD,Origin,2416400,8/24/2010
TD,Origin,2711600,8/25/2010
TD,Origin,2007800,8/26/2010
TD,Origin,2340200,8/27/2010
TD,Origin,1871400,8/30/2010
TD,Origin,1720800,8/31/2010
TD,Origin,2107200,9/1/2010
TD,Origin,1446400,9/2/2010
TD,Origin,1760600,9/3/2010
TD,Origin,2348200,9/7/2010
TD,Origin,1866400,9/8/2010
TD,Origin,1756400,9/9/2010
TD,Origin,1429200,9/10/2010
TD,Origin,1638200,9/13/2010
TD,Origin,1601200,9/14/2010
TD,Origin,1280800,9/15/2010
TD,Origin,1399400,9/16/2010
TD,Origin,2740000,9/17/2010
TD,Origin,1339000,9/20/2010
TD,Origin,1705200,9/21/2010
TD,Origin,1780000,9/22/2010
TD,Origin,1768400,9/23/2010
TD,Origin,1190200,9/24/2010
TD,Origin,1194200,9/27/2010
TD,Origin,1980800,9/28/2010
TD,Origin,1641400,9/29/2010
TD,Origin,2486600,9/30/2010
TD,Origin,2042600,10/1/2010
TD,Origin,1575200,10/4/2010
TD,Origin,2746200,10/5/2010
TD,Origin,1967000,10/6/2010
TD,Origin,1948200,10/7/2010
TD,Origin,2263200,10/8/2010
TD,Origin,461400,10/11/2010
TD,Origin,1492800,10/12/2010
TD,Origin,1578000,10/13/2010
TD,Origin,2141800,10/14/2010
TD,Origin,2631600,10/15/2010
TD,Origin,1347000,10/18/2010
TD,Origin,2539600,10/19/2010
TD,Origin,1832400,10/20/2010
TD,Origin,2310400,10/21/2010
TD,Origin,1742400,10/22/2010
TD,Origin,1297600,10/25/2010
TD,Origin,1635000,10/26/2010
TD,Origin,1918200,10/27/2010
TD,Origin,1719200,10/28/2010
TD,Origin,1590400,10/29/2010
TD,Origin,1396200,11/1/2010
TD,Origin,853600,11/2/2010
TD,Origin,1514200,11/3/2010
TD,Origin,1630000,11/4/2010
TD,Origin,2135400,11/5/2010
TD,Origin,955000,11/8/2010
TD,Origin,1706000,11/9/2010
TD,Origin,1606800,11/10/2010
TD,Origin,1642200,11/11/2010
TD,Origin,1618200,11/12/2010
TD,Origin,1437000,11/15/2010
TD,Origin,2071600,11/16/2010
TD,Origin,1475400,11/17/2010
TD,Origin,1322200,11/18/2010
TD,Origin,1188200,11/19/2010
TD,Origin,1266400,11/22/2010
TD,Origin,1271600,11/23/2010
TD,Origin,1229600,11/24/2010
TD,Origin,674800,11/26/2010
TD,Origin,1091600,11/29/2010
TD,Origin,1450600,11/30/2010
TD,Origin,1702600,12/1/2010
TD,Origin,2598400,12/2/2010
TD,Origin,2653800,12/3/2010
TD,Origin,3391800,12/6/2010
TD,Origin,2664800,12/7/2010
TD,Origin,1512800,12/8/2010
TD,Origin,1373600,12/9/2010
TD,Origin,1271600,12/10/2010
TD,Origin,1085600,12/13/2010
TD,Origin,843800,12/14/2010
TD,Origin,1248600,12/15/2010
TD,Origin,1330600,12/16/2010
TD,Origin,1384600,12/17/2010
TD,Origin,1926200,12/20/2010
TD,Origin,2391400,12/21/2010
TD,Origin,862400,12/22/2010
TD,Origin,973600,12/23/2010
TD,Origin,365200,12/27/2010
TD,Origin,582200,12/28/2010
